"","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"2361",0,0,0,0,0,0,0,0,0,0
"2362",1,3,0,1,1,0,1,3,1,6
"2363",0,1,0,0,0,0,0,2,0,6
"2364",0,1,0,0,0,0,0,3,0,6
"2365",0,2,0,0,2,0,0,5,0,9
"2366",1,3,0,1,1,0,1,3,1,6
"2367",0,3,0,0,2,0,0,4,0,6
"2368",0,1,0,0,0,0,0,5,0,6
"2369",1,4,1,1,1,1,1,8,1,8
"2370",0,2,0,0,2,0,1,4,0,5
"2371",0,1,0,0,0,0,1,3,0,2
"2372",0,1,0,1,1,0,1,2,0,3
"2373",0,2,0,0,1,0,0,7,0,5
"2374",0,2,0,0,1,0,1,5,0,6
"2375",0,0,0,0,0,0,0,3,0,1
"2376",0,1,0,0,0,0,0,1,1,3
"2377",0,1,0,1,0,1,0,2,1,4
"2378",0,1,0,1,0,1,0,2,1,4
"2379",0,4,0,0,2,0,1,3,0,5
"2380",1,0,0,1,0,1,0,1,1,2
"2381",0,1,0,0,0,0,0,2,0,4
"2382",0,3,0,1,3,0,0,5,0,6
"2383",0,3,0,0,1,0,0,2,0,5
"2384",0,1,0,0,0,0,0,3,0,5
"2385",0,1,0,0,0,0,0,2,0,3
"2386",0,2,0,0,1,0,1,5,0,7
"2387",0,1,0,0,0,0,0,2,1,1
"2388",1,2,0,0,1,0,1,6,1,5
"2389",0,5,0,0,2,1,0,5,0,6
"2390",0,3,0,0,3,0,0,5,0,6
"2391",0,5,0,0,0,0,0,5,0,8
"2392",1,5,1,1,4,1,3,6,1,6
"2393",0,5,0,0,3,1,0,6,0,9
"2394",0,7,0,0,4,1,1,5,0,11
"2395",0,2,0,1,1,1,0,1,0,5
"2396",0,1,0,0,0,0,0,4,1,3
"2397",0,2,0,0,1,1,0,4,1,6
"2398",0,2,0,1,0,0,1,1,1,2
"2399",0,2,0,1,0,0,0,3,2,4
"2400",0,3,0,0,1,0,2,6,1,7
"2401",0,2,0,1,1,0,1,2,0,3
"2402",0,4,0,0,2,0,0,4,0,6
"2403",0,4,0,0,2,0,1,4,0,6
"2404",0,2,0,0,0,0,0,3,1,2
"2405",0,3,0,0,0,0,0,2,0,3
"2406",0,4,1,0,1,1,0,4,0,5
"2407",0,2,0,0,0,0,0,1,0,3
"2408",0,3,0,0,3,0,0,5,0,6
"2409",0,2,0,1,1,1,1,2,1,5
"2410",0,2,0,0,1,0,0,2,0,4
"2411",1,2,0,2,2,1,0,5,1,5
"2412",1,2,0,2,2,1,0,5,1,5
"2413",0,1,0,0,0,0,0,3,0,6
"2414",0,3,0,0,2,0,0,4,0,7
"2415",0,3,0,0,1,0,0,4,0,7
"2416",0,2,0,0,1,0,0,1,0,3
"2417",0,1,0,0,0,0,0,4,0,3
"2418",0,1,0,0,0,1,0,4,1,2
"2419",0,3,0,0,1,0,0,4,0,6
"2420",0,4,0,0,1,0,0,4,0,5
"2421",1,2,0,0,0,1,0,1,1,3
"2422",1,2,0,1,1,1,0,3,1,4
"2423",0,1,0,0,0,0,0,4,0,3
"2424",0,6,1,0,3,1,2,4,0,7
"2425",0,4,0,0,2,0,0,2,0,8
"2426",0,4,0,1,2,0,1,4,0,7
"2427",0,5,1,0,3,1,3,5,0,6
"2428",0,5,1,0,3,1,3,5,0,6
"2429",0,1,0,0,0,0,0,3,0,3
"2430",0,1,0,0,0,0,0,3,0,3
"2431",0,4,0,0,2,0,0,3,0,9
"2432",0,1,0,0,0,0,1,3,0,7
"2433",0,4,0,0,2,0,1,4,0,7
"2434",0,2,0,0,1,0,0,7,0,6
"2435",0,2,0,0,0,0,0,4,0,4
"2436",0,3,0,1,2,0,0,5,0,7
"2437",0,3,0,0,2,0,1,4,0,5
"2438",0,3,0,1,2,0,0,5,0,7
"2439",0,3,0,1,2,0,0,5,0,7
"2440",0,4,0,0,2,0,1,4,0,8
"2441",0,2,0,0,1,0,1,3,0,10
"2442",0,2,0,0,1,0,0,2,0,2
"2443",0,2,0,0,1,0,1,3,0,7
"2444",0,1,0,0,1,0,0,1,0,4
"2445",0,1,0,0,0,0,0,1,0,2
"2446",0,2,0,0,0,0,0,1,0,1
"2447",0,1,0,0,0,0,0,1,1,2
"2448",0,1,0,0,0,0,0,1,0,2
"2449",0,1,0,0,0,0,0,1,0,2
"2450",0,1,0,0,0,0,0,5,0,5
"2451",0,1,0,1,0,0,1,1,1,4
"2452",0,1,0,0,0,0,0,1,0,2
"2453",0,2,0,0,3,1,0,7,0,8
"2454",0,3,0,0,0,0,0,5,0,4
"2455",0,1,0,2,1,0,0,3,1,3
"2456",0,2,0,0,1,0,1,3,0,5
"2457",0,1,0,0,0,0,0,5,1,4
"2458",0,1,0,0,0,0,0,5,1,4
"2459",0,0,0,0,0,0,0,1,0,2
"2460",0,2,0,1,0,1,0,1,1,4
"2461",1,2,0,1,1,0,0,4,0,4
"2462",0,3,0,0,4,1,1,3,0,6
"2463",0,1,0,1,0,0,0,2,2,3
"2464",0,1,0,0,0,0,0,2,0,4
"2465",0,1,0,0,0,0,0,2,0,1
"2466",0,1,0,0,0,0,0,2,0,1
"2467",0,1,0,0,0,0,0,2,0,1
"2468",0,3,0,0,2,0,2,1,0,8
"2469",0,2,0,0,1,0,0,2,0,4
"2470",0,1,0,0,0,0,0,2,0,3
"2471",0,2,0,2,0,1,0,3,2,2
"2472",0,2,0,2,0,1,0,3,2,2
"2473",0,2,0,0,1,0,1,2,0,5
"2474",0,3,0,2,1,0,0,4,1,5
"2475",0,3,0,0,1,0,1,2,0,4
"2476",1,3,0,0,2,1,2,1,1,3
"2477",0,2,0,1,0,0,0,2,1,2
"2478",0,3,0,0,1,0,0,1,0,2
"2479",0,2,0,0,2,1,0,4,1,5
"2480",0,1,0,1,2,0,0,3,0,6
"2481",0,2,0,0,0,0,0,1,0,2
"2482",0,1,0,0,0,0,0,2,0,1
"2483",0,2,0,0,0,0,0,1,0,2
"2484",0,3,0,0,1,1,0,3,2,3
"2485",0,4,0,0,2,0,1,5,1,8
"2486",0,3,1,1,2,0,0,4,0,4
"2487",0,1,0,0,0,0,0,3,0,3
"2488",0,2,0,0,1,0,0,2,0,4
"2489",0,1,0,0,0,0,0,1,1,5
"2490",0,1,0,0,0,0,0,1,1,4
"2491",0,2,0,1,0,1,0,1,1,2
"2492",0,2,0,0,1,0,1,5,0,5
"2493",0,3,0,0,1,0,0,3,0,4
"2494",1,4,0,0,1,0,1,7,0,10
"2495",0,3,0,0,1,0,0,3,0,5
"2496",0,0,0,0,0,0,0,0,0,1
"2497",0,1,0,1,1,1,0,3,1,2
"2498",0,3,0,0,1,2,1,2,2,5
"2499",0,3,0,1,0,0,0,3,1,4
"2500",0,4,1,0,2,1,2,3,0,5
