"","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"601",0,2,0,0,0,0,0,4,0,4
"602",0,1,0,0,0,0,0,1,1,2
"603",1,3,0,1,2,0,1,8,1,11
"604",0,2,0,0,1,0,1,3,0,4
"605",0,2,0,0,1,0,1,3,0,4
"606",0,2,0,0,1,0,1,3,0,4
"607",0,2,0,0,1,0,1,3,0,4
"608",0,2,0,0,1,0,1,3,2,4
"609",0,2,0,1,3,0,0,4,0,6
"610",0,1,0,0,0,0,0,2,0,2
"611",0,5,0,0,4,0,1,8,0,11
"612",0,2,0,0,1,0,0,2,0,4
"613",0,2,0,0,0,0,0,5,0,8
"614",0,1,0,0,0,0,0,1,0,2
"615",0,1,0,0,0,0,0,2,2,3
"616",1,1,0,1,0,1,0,1,1,2
"617",0,5,0,0,4,0,1,7,0,11
"618",0,2,0,0,1,0,1,4,0,5
"619",0,0,0,1,0,0,0,2,1,5
"620",0,1,0,0,1,0,0,2,0,4
"621",0,2,0,0,1,0,0,5,0,6
"622",0,4,0,0,3,0,0,6,0,9
"623",0,2,0,0,1,0,0,2,0,3
"624",0,2,0,0,0,0,0,2,0,3
"625",0,1,0,0,0,0,0,2,0,2
"626",0,1,0,0,0,0,0,2,1,6
"627",0,3,0,0,0,0,0,2,0,3
"628",0,1,0,0,0,0,0,1,0,1
"629",0,1,0,0,0,0,0,1,0,3
"630",0,5,0,0,2,0,1,6,0,8
"631",0,3,0,1,1,0,0,5,0,7
"632",0,1,0,0,0,0,0,1,0,3
"633",0,2,0,0,1,0,0,4,0,3
"634",0,3,0,0,1,0,1,2,2,4
"635",0,8,1,0,5,1,2,11,0,13
"636",1,3,0,1,1,0,1,4,1,6
"637",0,1,0,0,0,0,0,1,0,4
"638",0,4,0,0,2,0,0,5,0,5
"639",1,1,0,1,0,1,1,3,1,8
"640",0,2,0,1,2,0,0,7,0,8
"641",0,0,0,1,1,0,0,4,1,6
"642",0,2,0,0,1,0,0,4,0,7
"643",0,3,0,0,1,0,1,4,0,5
"644",0,2,0,0,1,0,0,4,0,8
"645",0,2,0,0,1,0,0,4,0,8
"646",0,2,0,0,1,0,0,4,0,8
"647",0,1,0,0,0,0,0,1,0,6
"648",0,1,0,0,0,0,0,3,0,2
"649",0,3,0,2,0,0,0,4,0,5
"650",0,3,0,0,1,0,1,2,0,7
"651",0,2,0,0,0,0,0,5,0,4
"652",0,1,0,1,1,0,0,5,0,6
"653",0,1,0,0,2,0,0,1,0,4
"654",0,3,0,0,0,0,0,1,2,1
"655",0,2,0,0,2,0,0,5,0,7
"656",0,1,0,0,0,0,0,1,2,3
"657",1,1,0,2,0,1,0,3,1,2
"658",0,1,0,0,1,0,1,4,0,3
"659",2,1,1,2,0,0,0,4,1,4
"660",0,4,0,0,1,0,0,3,1,7
"661",2,1,0,2,0,2,0,5,3,5
"662",0,2,0,0,0,0,0,2,0,2
"663",0,5,0,1,5,0,2,4,1,9
"664",0,3,0,0,1,0,0,2,0,4
"665",0,2,0,1,0,0,0,3,0,8
"666",0,1,0,0,0,0,0,2,1,4
"667",0,1,0,0,0,0,0,2,0,5
"668",0,2,0,0,1,0,0,4,2,6
"669",0,4,0,0,2,1,1,4,0,8
"670",0,3,0,0,2,0,0,4,0,7
"671",0,1,0,0,0,0,0,2,0,3
"672",2,4,0,1,1,2,1,5,2,9
"673",0,6,0,0,2,0,0,8,0,10
"674",0,2,0,0,0,0,0,4,1,7
"675",0,4,0,1,3,1,0,3,1,8
"676",0,0,0,0,0,0,0,3,0,3
"677",0,2,0,0,1,0,1,3,0,2
"678",0,3,0,0,0,0,1,2,0,7
"679",0,2,0,0,0,0,0,3,0,4
"680",0,2,0,0,1,0,0,5,0,11
"681",0,3,0,2,2,0,1,3,1,5
"682",0,1,0,0,0,0,0,2,0,2
"683",0,1,0,0,0,0,0,2,0,2
"684",0,1,0,1,0,1,1,1,1,3
"685",0,1,0,0,0,0,0,4,0,3
"686",0,3,0,0,2,0,1,5,0,5
"687",0,3,0,0,0,0,1,2,0,6
"688",0,1,0,0,0,0,0,2,0,5
"689",0,2,0,0,0,0,0,4,0,8
"690",0,4,0,0,1,0,1,3,0,10
"691",0,2,0,0,0,0,0,5,0,4
"692",0,3,0,0,0,0,0,7,0,6
"693",0,0,0,1,1,0,0,4,1,6
"694",0,0,0,1,1,0,0,4,1,6
"695",0,0,0,1,1,0,0,4,1,6
"696",0,0,0,1,1,0,0,4,1,6
"697",0,0,0,1,1,0,0,4,1,6
"698",0,0,0,1,1,0,0,4,1,6
"699",0,0,0,1,1,0,0,4,1,6
"700",0,0,0,1,1,0,0,4,1,6
"701",0,0,0,1,1,0,0,4,1,6
"702",0,0,0,1,1,0,0,4,1,6
"703",0,0,0,1,1,0,0,4,1,6
"704",0,0,0,1,1,0,0,4,1,6
"705",0,0,0,1,1,0,0,4,1,6
"706",0,0,0,1,1,0,0,4,1,6
"707",0,0,0,1,1,0,0,4,1,6
"708",0,0,0,1,1,0,0,4,1,6
"709",0,0,0,1,1,0,0,4,1,6
"710",0,0,0,1,1,0,0,4,1,6
"711",0,0,0,1,1,0,0,4,1,6
"712",0,0,0,1,1,0,0,4,1,6
"713",0,0,0,1,1,0,0,4,1,6
"714",0,0,0,1,1,0,0,4,1,6
"715",0,0,0,1,1,0,0,4,1,6
"716",0,0,0,1,1,0,0,4,1,6
"717",0,0,0,1,1,0,0,4,1,6
"718",0,0,0,1,1,0,0,4,1,6
"719",0,0,0,1,1,0,0,4,1,6
"720",0,0,0,1,1,0,0,4,1,6
"721",0,0,0,1,1,0,0,4,1,6
"722",0,0,0,1,1,0,0,4,1,6
"723",0,0,0,1,1,0,0,4,1,6
"724",0,0,0,1,1,0,0,4,1,6
"725",0,0,0,1,1,0,0,4,1,6
"726",0,0,0,1,1,0,0,4,1,6
"727",0,0,0,1,1,0,0,4,1,6
"728",0,0,0,1,1,0,0,4,1,6
"729",0,0,0,1,1,0,0,4,1,6
"730",0,0,0,1,1,0,0,4,1,6
"731",0,0,0,1,1,0,0,4,1,6
"732",0,0,0,1,1,0,0,4,1,6
"733",0,0,0,1,1,0,0,4,1,6
"734",0,0,0,1,1,0,0,4,1,6
"735",0,0,0,1,1,0,0,4,1,6
"736",0,0,0,1,1,0,0,4,1,6
"737",0,0,0,1,1,0,0,4,1,6
"738",0,0,0,1,1,0,0,4,1,6
"739",0,0,0,1,1,0,0,4,1,6
"740",0,0,0,1,1,0,0,4,1,6
"741",0,0,0,1,1,0,0,4,1,6
"742",0,0,0,1,1,0,0,4,1,6
"743",0,5,0,0,2,0,1,4,0,9
"744",0,1,0,0,1,0,0,2,0,3
"745",0,0,0,0,0,0,0,2,0,4
"746",1,0,1,0,0,0,0,2,1,4
"747",0,0,0,0,0,0,0,2,1,3
"748",0,0,0,0,0,0,0,5,0,5
"749",0,1,0,0,0,0,0,2,1,4
"750",0,4,0,0,3,0,1,2,0,7
"751",0,2,0,0,1,0,1,5,0,5
"752",3,2,2,3,1,1,2,4,4,4
"753",0,1,0,0,0,0,0,2,0,3
"754",1,0,1,1,0,1,0,0,1,1
"755",0,0,0,0,0,0,0,3,0,3
"756",0,0,0,0,0,0,0,3,0,2
"757",0,1,0,0,0,0,0,3,0,6
"758",0,1,1,0,0,1,0,4,2,5
"759",0,2,0,2,1,0,0,6,1,4
"760",1,2,0,0,1,0,0,2,2,3
"761",0,1,0,0,0,0,0,2,1,3
"762",1,2,0,0,1,0,0,3,2,4
"763",0,1,0,0,1,0,0,1,0,4
"764",1,2,0,1,0,1,0,2,3,2
"765",0,3,0,0,1,0,2,2,0,8
"766",1,1,0,0,1,0,1,4,0,5
"767",0,3,0,0,1,0,0,2,0,7
"768",0,1,0,0,0,0,0,5,0,4
"769",0,1,0,1,1,0,0,2,0,2
"770",0,3,0,0,2,0,1,3,1,5
"771",1,0,1,1,0,1,0,2,1,3
"772",0,1,0,0,0,0,0,3,0,3
"773",0,2,0,0,0,0,0,3,0,4
"774",1,2,0,1,2,1,0,7,2,10
"775",0,3,0,0,1,0,1,3,0,6
"776",0,3,0,1,0,0,0,1,0,3
"777",0,3,0,0,2,0,1,3,0,8
"778",0,3,0,0,1,0,1,7,0,7
"779",2,3,0,3,1,1,0,1,3,3
"780",0,4,0,0,1,0,0,4,0,4
"781",0,2,0,0,0,0,0,1,0,4
"782",0,3,0,0,2,0,1,5,0,5
"783",0,2,0,0,0,0,0,2,0,5
"784",1,1,0,1,0,1,0,3,1,6
"785",1,1,0,1,0,1,0,4,1,8
"786",0,3,0,0,2,0,1,4,0,5
"787",0,4,0,0,1,0,2,6,0,9
"788",0,2,0,0,0,0,0,2,0,6
"789",0,2,0,1,1,0,0,4,0,5
"790",1,1,0,1,0,2,0,4,2,6
"791",1,5,1,1,1,0,0,3,1,7
"792",0,4,0,0,3,0,0,4,0,7
"793",1,5,1,0,2,0,0,7,1,7
"794",0,2,0,0,1,0,0,5,0,7
"795",0,4,0,0,1,0,0,6,0,7
"796",0,3,0,0,0,0,0,3,0,7
"797",0,5,0,0,4,0,1,7,0,10
"798",0,5,0,0,4,0,1,7,0,10
"799",0,1,0,1,0,0,0,4,1,5
"800",0,2,0,0,1,0,0,3,0,3
"801",0,5,0,0,4,0,1,7,0,10
"802",0,4,0,0,1,0,0,5,0,6
"803",0,2,0,0,0,0,0,2,1,4
"804",0,2,0,0,0,0,0,2,0,2
"805",0,3,0,0,0,0,0,3,0,5
"806",0,2,0,0,0,0,0,2,0,4
"807",0,2,0,0,1,0,1,4,0,4
"808",1,4,0,1,1,1,1,3,1,6
"809",0,1,0,1,0,1,0,3,1,6
"810",0,4,0,1,2,0,1,3,1,6
"811",0,1,0,0,0,0,0,3,0,2
"812",0,3,0,1,1,0,1,4,0,8
"813",0,1,0,0,0,0,0,5,0,6
"814",0,1,0,0,0,0,0,3,0,5
"815",0,2,0,2,1,0,0,5,0,6
"816",0,1,0,2,0,2,0,3,2,3
"817",0,1,0,1,1,0,0,5,0,6
"818",0,3,0,1,1,1,0,4,1,4
"819",2,2,0,0,1,0,0,1,2,5
"820",0,1,0,0,0,0,0,5,0,6
"821",0,1,0,1,1,0,0,2,1,4
"822",0,3,0,1,1,0,0,7,1,9
"823",1,0,1,0,0,0,0,2,2,4
"824",0,1,0,0,0,0,0,3,1,5
"825",0,1,0,1,1,1,0,2,1,5
"826",0,1,0,1,1,1,0,2,1,5
"827",0,0,0,0,1,0,0,3,0,4
"828",0,0,0,0,1,0,0,3,0,4
"829",0,3,0,1,2,0,0,2,0,6
"830",0,2,0,1,1,0,0,2,0,5
"831",1,0,0,0,0,0,0,1,1,1
"832",0,0,0,1,2,0,1,5,0,6
"833",0,0,0,1,1,1,0,2,1,3
"834",0,0,0,1,1,0,0,7,0,6
"835",0,2,0,0,2,0,1,2,0,5
"836",0,1,0,0,0,0,0,4,0,6
"837",0,5,0,0,1,0,0,2,1,6
"838",0,4,0,0,1,0,0,4,0,4
"839",0,3,0,0,1,0,1,2,0,4
"840",0,3,0,1,1,0,0,4,1,6
"841",0,2,0,0,0,0,0,1,0,3
"842",0,2,0,1,1,0,0,6,0,6
"843",0,2,0,0,1,0,0,3,0,4
"844",0,3,0,0,2,0,0,2,0,6
"845",0,4,0,0,1,0,0,5,0,7
"846",0,3,0,0,1,0,0,2,1,6
"847",0,2,0,0,1,0,0,6,0,4
"848",0,3,0,0,1,0,0,2,1,8
"849",1,4,1,2,1,1,0,3,1,7
"850",0,3,0,0,2,0,0,4,0,6
"851",0,5,0,0,4,1,2,5,1,11
"852",0,2,0,1,0,0,0,2,1,3
"853",0,3,0,0,1,0,0,4,0,8
"854",0,1,0,0,1,0,0,4,0,6
"855",0,3,0,0,3,0,1,4,0,6
"856",0,1,0,0,1,0,0,5,0,4
"857",0,1,0,1,0,0,0,1,1,5
"858",0,3,0,0,1,0,0,3,0,5
"859",0,2,0,1,1,0,0,5,1,10
"860",0,2,0,0,0,0,0,4,0,6
"861",0,1,0,0,0,0,0,3,0,5
"862",0,1,0,2,0,0,0,3,1,2
"863",0,1,0,0,0,0,0,2,0,4
"864",0,4,0,0,2,0,2,4,1,8
"865",1,2,0,0,0,2,0,3,2,4
"866",0,2,0,0,0,0,0,2,0,4
"867",0,5,0,0,1,0,0,3,0,8
"868",0,2,0,0,1,0,1,3,0,5
"869",0,6,0,0,3,0,0,6,0,9
"870",0,1,1,0,0,0,1,3,0,4
"871",0,1,0,0,0,0,0,2,0,7
"872",0,1,0,0,1,0,0,3,0,4
"873",0,2,0,0,0,0,0,2,0,2
"874",0,3,0,0,1,0,0,3,0,3
"875",0,3,0,0,1,0,1,5,0,6
"876",0,1,0,0,0,0,0,2,1,7
"877",0,4,0,0,3,0,1,5,0,10
"878",0,5,0,1,1,0,0,1,1,3
"879",0,3,0,0,2,0,0,6,0,7
"880",0,1,0,0,0,0,0,2,0,2
"881",0,2,0,0,0,0,0,3,0,2
"882",0,4,0,0,4,0,1,7,0,11
"883",0,1,0,0,0,0,1,4,0,5
"884",1,1,0,1,1,1,0,2,1,2
"885",1,2,1,0,0,0,0,1,1,4
"886",0,2,0,0,0,0,0,1,0,4
"887",0,2,0,1,1,1,1,3,2,5
"888",0,2,0,0,2,0,1,3,0,5
"889",0,2,0,0,1,0,0,2,0,5
"890",0,3,0,0,1,0,1,4,0,6
"891",1,3,1,0,1,0,0,4,1,6
"892",0,3,0,0,0,0,1,5,0,8
"893",0,4,0,0,2,0,1,6,0,11
"894",0,4,0,1,1,0,0,3,2,3
"895",0,1,0,0,0,0,0,2,0,6
"896",1,3,0,1,1,1,1,4,1,6
"897",0,3,0,0,2,0,1,5,1,8
"898",0,3,0,0,4,0,0,3,0,8
"899",0,2,1,1,1,2,0,5,1,7
"900",0,2,0,0,0,0,0,2,1,3
"901",0,2,0,0,1,0,0,5,0,4
"902",0,4,0,0,1,0,1,5,0,6
"903",0,4,0,0,2,0,1,4,0,10
"904",0,2,0,0,1,0,1,4,0,6
"905",0,1,0,0,0,0,0,2,0,3
"906",0,1,0,0,0,0,0,3,0,3
"907",0,3,0,1,1,0,1,2,1,5
"908",0,1,0,0,0,0,0,3,0,7
"909",0,1,0,0,0,0,0,4,0,4
"910",1,1,0,1,0,0,0,4,1,6
"911",0,1,0,0,1,0,0,3,0,4
"912",0,5,0,2,1,0,0,5,0,8
"913",2,2,2,1,2,0,0,4,2,8
"914",2,2,2,1,2,0,0,4,2,8
"915",2,2,2,1,2,0,0,4,2,8
"916",2,2,2,1,2,0,0,4,2,8
"917",2,2,2,1,2,0,0,4,2,8
"918",2,2,2,1,2,0,0,4,2,8
"919",2,2,2,1,2,0,0,4,2,8
"920",2,2,2,1,2,0,0,4,2,8
"921",2,2,2,1,2,0,0,4,2,8
"922",2,2,2,1,2,0,0,4,2,8
"923",2,2,2,1,2,0,0,4,2,8
"924",2,2,2,1,2,0,0,4,2,8
"925",2,2,2,1,2,0,0,4,2,8
"926",2,2,2,1,2,0,0,4,2,8
"927",2,2,2,1,2,0,0,4,2,8
"928",0,0,0,0,0,0,0,2,0,3
"929",0,1,0,0,0,0,0,2,0,3
"930",0,1,0,1,0,0,0,0,1,2
"931",0,0,0,0,1,0,0,0,0,4
"932",0,2,0,0,2,0,0,6,0,4
"933",0,1,0,0,0,0,0,1,0,4
"934",0,1,0,0,0,0,0,1,0,4
"935",0,1,1,1,0,0,0,3,2,5
"936",0,1,0,0,0,0,0,5,0,7
"937",0,3,0,0,2,0,0,3,0,2
"938",0,2,0,0,0,0,0,2,0,3
"939",2,2,2,1,2,0,0,4,2,8
"940",2,2,2,1,2,0,0,4,2,8
"941",2,2,2,1,2,0,0,4,2,8
"942",0,3,0,1,1,0,1,4,0,7
"943",1,3,0,1,1,1,1,3,1,5
"944",0,4,0,0,2,0,2,4,0,9
"945",0,1,0,0,0,0,0,1,0,4
"946",0,1,0,0,0,0,0,3,0,3
"947",0,0,0,0,0,0,0,4,2,1
"948",0,4,0,0,1,0,0,4,0,4
"949",0,2,0,0,0,0,0,4,0,5
"950",0,2,0,0,0,0,0,4,0,5
"951",0,2,0,0,0,0,0,4,0,5
"952",0,2,0,0,0,0,0,4,0,5
"953",0,2,0,0,0,0,0,4,0,5
"954",0,3,0,1,1,0,0,4,1,6
"955",0,2,0,0,0,0,0,2,0,2
"956",0,3,0,0,1,0,1,2,0,4
"957",0,4,0,0,0,0,0,4,0,7
"958",0,2,0,0,2,0,0,6,0,6
"959",0,3,0,0,1,0,0,5,0,7
"960",0,4,0,0,2,0,0,2,0,7
"961",0,1,0,0,0,0,0,2,0,5
"962",0,2,0,0,2,0,0,5,0,6
"963",0,2,0,0,0,0,0,3,0,4
"964",0,4,0,0,1,0,1,4,0,7
"965",0,3,0,0,1,0,2,2,0,8
"966",0,3,0,0,1,0,2,2,0,8
"967",0,3,0,0,1,0,2,2,0,8
"968",0,1,0,0,1,0,0,5,0,4
"969",0,2,0,0,1,0,0,6,0,4
"970",0,3,0,0,1,0,0,2,1,5
"971",0,2,0,1,1,0,0,5,1,10
"972",0,2,0,1,0,0,0,2,1,3
"973",1,4,1,2,1,1,0,3,1,7
"974",0,1,0,2,0,0,0,3,1,2
"975",0,1,0,0,0,0,0,2,0,1
"976",0,2,0,0,0,0,0,4,0,6
"977",0,1,0,0,2,0,0,5,0,5
"978",0,3,0,0,3,0,1,4,0,5
"979",0,2,0,0,1,0,0,3,0,3
"980",0,5,0,0,1,0,0,3,0,8
"981",1,4,0,0,2,0,0,4,1,6
"982",0,1,0,0,0,0,0,3,0,5
"983",0,1,0,0,0,0,1,1,0,3
"984",0,1,1,0,0,0,1,3,0,4
"985",0,5,0,0,4,1,2,5,1,11
"986",1,0,1,2,1,1,0,3,1,3
"987",0,1,0,0,0,0,0,2,0,3
"988",0,3,0,0,1,0,1,5,0,6
"989",0,3,0,0,1,0,0,3,0,3
"990",0,2,0,0,0,0,0,3,0,2
"991",0,2,0,0,0,0,0,2,0,4
"992",0,2,0,0,0,0,0,1,0,4
"993",0,2,0,0,1,0,1,3,0,5
"994",0,3,0,0,1,0,0,3,0,5
"995",2,4,1,5,2,0,0,4,1,8
"996",2,4,1,5,2,0,0,4,1,8
"997",2,4,1,5,2,0,0,4,1,8
"998",2,4,1,5,2,0,0,4,1,8
"999",2,4,1,5,2,0,0,4,1,8
"1000",2,4,1,5,2,0,0,4,1,8
"1001",2,4,1,5,2,0,0,4,1,8
"1002",2,4,1,5,2,0,0,4,1,8
"1003",2,4,1,5,2,0,0,4,1,8
"1004",2,4,1,5,2,0,0,4,1,8
"1005",2,4,1,5,2,0,0,4,1,8
"1006",2,4,1,5,2,0,0,4,1,8
"1007",2,4,1,5,2,0,0,4,1,8
"1008",2,4,1,5,2,0,0,4,1,8
"1009",2,4,1,5,2,0,0,4,1,8
"1010",2,4,1,5,2,0,0,4,1,8
"1011",2,4,1,5,2,0,0,4,1,8
"1012",2,4,1,5,2,0,0,4,1,8
"1013",2,4,1,5,2,0,0,4,1,8
"1014",0,1,0,0,0,0,1,1,0,3
"1015",0,1,1,0,0,0,1,3,0,4
"1016",0,5,0,0,4,1,2,5,1,11
"1017",0,1,0,0,0,0,0,2,0,3
"1018",0,3,0,0,1,0,1,5,0,6
"1019",0,3,0,0,1,0,0,3,0,3
"1020",0,2,0,0,0,0,0,3,0,2
"1021",0,2,0,0,0,0,0,2,0,4
"1022",0,2,0,0,0,0,0,1,0,4
"1023",0,2,0,0,1,0,1,3,0,5
"1024",0,3,0,0,1,0,0,3,0,5
"1025",0,4,0,0,4,0,1,7,0,11
"1026",0,2,0,1,1,1,1,3,2,5
"1027",0,1,0,0,1,0,0,4,0,6
"1028",1,1,0,0,0,1,0,4,1,5
"1029",0,4,1,0,3,0,2,6,1,8
"1030",2,1,2,2,0,2,0,2,2,6
"1031",0,2,0,0,0,0,1,3,0,5
"1032",0,1,0,0,0,0,0,2,0,7
"1033",0,2,0,0,0,0,0,2,1,4
"1034",0,1,0,0,0,0,0,2,0,5
"1035",0,1,0,0,0,0,0,2,0,3
"1036",0,2,1,0,1,0,0,3,0,4
"1037",0,4,0,1,1,0,0,3,2,3
"1038",0,3,0,2,2,0,1,3,1,4
"1039",0,2,0,0,0,0,0,2,0,4
"1040",1,2,1,0,0,0,0,1,1,4
"1041",0,3,0,0,2,0,1,5,1,8
"1042",1,3,0,1,1,1,1,4,1,6
"1043",0,1,0,0,0,0,0,1,0,2
"1044",0,2,0,0,0,0,0,2,1,3
"1045",0,6,0,0,3,0,0,6,0,9
"1046",0,5,0,0,2,0,0,8,0,9
"1047",0,2,1,1,1,2,0,4,1,8
"1048",0,2,0,0,0,0,0,4,0,6
"1049",1,1,0,1,0,1,0,1,2,3
"1050",0,1,0,0,0,0,1,2,0,3
"1051",0,2,0,0,2,0,0,3,0,5
"1052",1,2,0,1,1,0,0,5,1,7
"1053",0,2,0,0,1,0,0,6,0,4
"1054",0,4,0,0,1,0,1,5,0,6
"1055",0,6,0,0,2,0,1,5,0,8
"1056",0,1,0,0,0,0,0,2,0,2
"1057",1,3,0,1,1,0,1,4,1,6
"1058",0,1,0,0,0,0,0,3,0,3
"1059",0,1,0,0,0,0,0,4,0,2
"1060",0,2,0,0,0,0,0,3,0,4
"1061",0,2,0,1,0,0,0,3,1,3
"1062",0,0,0,1,1,0,0,6,0,6
"1063",0,1,0,0,0,0,0,6,0,4
"1064",1,1,0,1,0,0,0,4,1,6
"1065",1,1,1,2,0,2,1,3,2,6
"1066",0,1,0,0,0,0,0,2,0,3
"1067",0,1,0,0,1,0,0,3,0,5
"1068",0,0,0,0,0,0,0,4,0,2
"1069",0,0,0,0,0,0,0,1,0,1
"1070",0,2,0,0,2,0,1,5,0,6
"1071",1,0,1,0,0,0,0,2,1,4
"1072",0,3,0,0,2,0,1,5,0,10
"1073",0,0,0,0,0,0,0,3,0,4
"1074",0,1,0,0,1,0,0,2,0,5
"1075",0,1,0,1,0,0,0,0,1,2
"1076",0,0,0,0,1,0,0,0,0,4
"1077",0,0,0,0,0,0,0,1,0,1
"1078",0,2,0,0,1,0,1,5,0,4
"1079",1,2,0,1,2,1,0,7,2,10
"1080",0,2,0,0,2,0,0,6,0,4
"1081",0,0,0,0,0,0,0,2,0,1
"1082",0,0,0,0,0,0,0,0,0,1
"1083",0,2,0,0,1,0,1,4,1,4
"1084",0,1,0,0,1,0,0,5,0,9
"1085",0,1,0,1,1,0,0,4,0,4
"1086",0,2,2,1,1,2,2,6,0,6
"1087",0,2,0,0,0,0,0,3,0,3
"1088",0,2,0,1,0,0,0,4,0,5
"1089",0,4,0,1,2,0,1,5,1,5
"1090",0,5,0,2,3,0,2,6,0,8
"1091",0,0,0,1,1,0,0,5,0,4
"1092",0,2,0,1,1,0,0,2,0,5
"1093",0,2,0,0,2,0,1,5,0,8
"1094",0,3,0,0,1,0,0,6,1,9
"1095",0,4,0,0,1,0,0,4,0,6
"1096",0,4,0,0,2,1,1,7,1,8
"1097",0,5,0,0,2,0,2,5,0,8
"1098",0,4,0,1,2,0,1,4,0,5
"1099",1,2,0,1,1,1,1,5,1,5
"1100",1,1,1,2,0,1,0,2,1,4
"1101",0,3,0,0,1,0,0,3,0,2
"1102",0,3,0,0,0,0,0,2,0,4
"1103",1,2,1,2,0,1,0,2,2,5
"1104",0,1,0,0,0,0,0,3,0,3
"1105",0,1,0,0,0,0,0,5,0,7
"1106",0,2,0,0,1,0,1,2,1,3
"1107",0,1,0,0,1,0,0,2,0,1
"1108",0,0,0,0,1,1,0,1,2,2
"1109",0,1,0,0,0,0,0,1,0,2
"1110",0,3,0,1,0,1,0,5,1,6
"1111",0,2,0,0,1,0,0,3,0,6
"1112",1,2,0,0,0,0,0,5,1,7
"1113",0,2,0,0,0,0,0,1,0,6
"1114",0,1,0,2,1,0,0,3,1,6
"1115",1,1,1,1,0,1,0,2,1,4
"1116",0,1,0,0,0,0,0,2,0,4
"1117",1,4,0,0,1,1,1,2,1,5
"1118",0,1,0,0,0,0,0,4,0,5
"1119",0,1,0,1,0,0,0,3,0,5
"1120",0,3,0,0,2,0,1,7,0,8
"1121",0,1,0,0,0,0,0,3,0,5
"1122",1,4,0,1,1,1,0,5,1,5
"1123",0,1,0,0,0,0,0,2,0,4
"1124",0,4,0,0,1,0,1,5,0,9
"1125",0,1,0,0,0,0,0,2,0,3
"1126",0,1,1,0,0,1,0,2,0,8
"1127",0,2,0,0,0,0,0,3,0,4
"1128",0,2,0,1,1,0,1,5,1,5
"1129",0,2,0,0,0,0,0,4,0,6
"1130",0,2,0,0,1,0,0,2,0,2
"1131",0,2,0,0,1,0,0,4,0,6
"1132",0,1,0,0,0,0,0,3,0,5
"1133",0,1,0,1,0,0,0,1,1,4
"1134",0,2,0,0,1,0,0,4,0,2
"1135",0,1,0,0,0,0,0,3,0,3
"1136",0,2,0,0,0,0,0,3,0,5
"1137",0,2,0,0,1,0,1,2,0,5
"1138",0,1,0,0,0,0,0,2,0,3
"1139",0,4,0,0,0,0,0,3,0,5
"1140",0,3,0,0,1,0,0,4,0,6
"1141",0,2,0,2,1,0,0,4,1,5
"1142",0,0,1,0,1,0,0,1,2,2
"1143",0,3,0,0,1,0,0,3,0,5
"1144",0,4,0,0,2,0,1,4,0,6
"1145",0,3,0,0,0,0,0,1,0,2
"1146",0,4,0,1,2,0,1,5,1,10
"1147",0,4,0,0,1,0,1,4,0,9
"1148",0,4,0,0,2,0,1,3,0,7
"1149",1,1,0,1,0,1,1,2,1,3
"1150",0,2,0,0,1,0,1,6,0,5
"1151",0,1,0,0,0,0,0,6,0,6
"1152",0,4,0,0,1,0,1,2,0,5
"1153",0,1,0,0,0,0,0,2,0,3
"1154",0,2,0,2,0,0,0,4,1,6
"1155",0,1,0,0,0,0,0,3,0,2
"1156",0,1,0,0,0,0,0,2,0,2
"1157",0,2,0,0,0,0,0,2,1,3
"1158",0,1,0,0,0,0,0,2,0,3
"1159",0,4,0,1,0,0,0,1,1,2
"1160",0,3,0,0,1,0,0,5,0,7
"1161",0,1,0,1,0,1,0,7,1,6
"1162",0,2,0,0,0,0,0,5,0,7
"1163",0,4,0,0,1,0,0,4,1,9
"1164",0,2,0,0,0,0,1,1,0,2
"1165",0,2,0,0,0,0,0,3,0,8
"1166",0,2,0,0,0,0,0,3,0,8
"1167",1,4,0,2,1,0,0,6,0,7
"1168",0,1,0,0,1,0,0,5,0,7
"1169",0,1,1,0,1,0,0,3,0,6
"1170",0,3,0,0,3,0,0,4,0,6
"1171",0,1,0,0,0,0,0,4,0,5
"1172",0,1,0,0,0,0,0,1,0,2
"1173",0,0,0,0,0,0,0,2,1,2
"1174",0,1,0,0,1,0,0,5,0,5
"1175",0,0,0,0,0,0,0,2,0,3
"1176",0,0,0,0,0,0,0,2,0,6
"1177",0,3,0,0,3,0,1,3,0,8
"1178",0,1,0,0,1,0,0,0,0,3
"1179",0,1,0,0,0,0,1,3,0,4
"1180",0,0,0,0,2,0,0,3,0,3
"1181",0,0,0,0,0,0,0,3,0,3
"1182",0,0,0,0,0,0,0,1,0,3
"1183",0,3,0,0,1,0,1,3,0,4
"1184",0,1,0,0,0,0,0,1,0,2
"1185",0,1,0,0,1,0,0,2,0,4
"1186",1,3,0,1,1,1,1,7,1,7
"1187",0,3,1,0,1,0,0,2,1,6
"1188",0,1,0,0,1,0,0,5,1,5
"1189",0,3,0,0,2,0,1,6,0,6
"1190",0,1,0,0,0,1,0,3,1,5
"1191",0,4,0,0,0,1,0,1,1,6
"1192",0,1,0,0,0,0,0,4,1,3
"1193",0,1,0,0,0,0,0,1,0,4
"1194",0,1,0,0,0,0,0,1,0,4
"1195",0,0,0,0,0,0,0,4,0,5
"1196",0,1,0,0,0,0,0,3,0,1
"1197",0,1,0,1,0,0,0,4,0,5
"1198",0,6,0,0,5,0,1,5,0,9
